Product Name,Short Description,Price
Pendant Lilacia,14K White Gold & Rose Quartz & Swarovski Crystal,"$1,337.00"
Pendant Suyil,14K White Gold & Rose Quartz & Swarovski Crystal,$776.00
Pendant Tendor,14K White Gold & Rose Quartz & Swarovski Crystal,"$1,314.00"
Pendant Unforged,14K White Gold & Rose Quartz & Swarovski Crystal,$643.00
Pendant Xava,14K White Gold & Rose Quartz & Swarovski Crystal,$879.00
Necklace Brianeto,14K White Gold & Moissanite,$700.00
Pendant Bugongs,14K White Gold & Moissanite,$430.00
Pendant Camdyn,14K White Gold & Moissanite,$950.00
Pendant Cantunires,14K White Gold & Moissanite,$580.00
Pendant Capataz,14K White Gold & Moissanite,$744.00
Pendant Cascadyn,14K White Gold & Moissanite & Swarovski Crystal,$575.00
Pendant Caslisaj,14K White Gold & Moissanite,$418.00
Pendant Cathair,14K Rose Gold & Ruby,$737.00
Pendant Catturalij,14K White Gold & Moissanite,$513.00
Pendant Cehulajas,14K White Gold & Moissanite,$393.00
Necklace Celia,14K White Gold & Moissanite,$588.00
Necklace Ceremon,14K White Gold & Moissanite,$852.00
Pendant Chamaden,14K White Gold & Moissanite,$518.00
Pendant Chicki,14K White & Rose Gold & Moissanite,$445.00
Necklace Citairum,14K White Gold & Moissanite,$506.00
Pendant Clabineras,14K White Gold & Moissanite,$419.00
Pendant Clajuner,14K White Gold & Moissanite,$438.00
Pendant Claporis,14K White Gold & Moissanite,$442.00
Pendant Clatorisa,14K White Gold & Moissanite,$444.00
Pendant Claudius,14K White Gold & Moissanite,$536.00
Pendant Clayulej,14K White Gold & Moissanite,$371.00
Pendant Clenatos,14K White Gold & Moissanite,$456.00
Pendant Colonist,14K White Gold & Moissanite,$544.00
Pendant Coronus,14K White Gold & Moissanite,$459.00
Necklace Crownee,14K White Gold & Moissanite,$466.00
Necklace Cuiniksi,14K White Gold & Swarovski Crystal,$485.00
Necklace Culloden,14K White Gold & Moissanite,$531.00
Pendant Cumming,14K White Gold & Swarovski Crystal & White Pearl,$534.00
Pendant Curadh,14K White Gold & Moissanite,$856.00
Pendant Deems,14K White Gold & Moissanite,$459.00
Pendant Dehisce,14K White Gold & Moissanite,$476.00
Pendant Deifirea,14K White Gold & Moissanite,$572.00
Pendant Delian,14K White & Rose Gold & Moissanite,$722.00
Pendant Demonic,14K White Gold & Moissanite,$423.00
Pendant Deolleh,14K White Gold & Moissanite,$491.00
Necklace Dinuba,14K White Gold & Moissanite,$471.00
Pendant Easley,14K White & Rose Gold & Moissanite,$393.00
Pendant Efarts,14K White Gold & Moissanite,$532.00
Pendant Ekilpap,14K White Gold & Moissanite,$658.00
Pendant Elegise,14K White Gold & Moissanite,$444.00
Pendant Enolam,14K White Gold & Moissanite,$447.00
Pendant Enugirep,14K White Gold & Moissanite,$499.00
Pendant Equine,14K White Gold & Moissanite,$830.00
Pendant Etas,14K White Gold & Moissanite,$503.00
Pendant Etelonam,14K White Gold & Moissanite,$445.00
Pendant Etruscan,14K White Gold & Moissanite,$791.00
Necklace Euclea,14K White Gold & Moissanite,$630.00
Necklace Fidel,14K White Gold & Moissanite & Swarovski Crystal,"$1,060.00"
Necklace Hatpin,14K White Gold & Moissanite,"$1,461.00"
Necklace Weedle,14K White & Rose Gold & Moissanite,"$3,454.00"
Pendant Abanrap,14K White Gold & Moissanite,$520.00
Necklace Ablexes,14K White Gold & Moissanite,$458.00
Pendant Ablizorn,14K White Gold & Moissanite,$437.00
Pendant Abuzz,14K White Gold & Moissanite,$947.00
Pendant Accous,14K White Gold & Moissanite,$647.00
Pendant Acetonic,14K White Gold & Moissanite,$492.00
Pendant Acho,14K White Gold & Moissanite,$460.00
Pendant Adduceer,14K White Gold & Moissanite,$494.00
Pendant Aftunirabin,14K White Gold & Moissanite,$426.00
Pendant Agalwood,14K White Gold & Moissanite & White Pearl,$571.00
Pendant Airman,14K White Gold & Moissanite,$479.00
Pendant Airy,14K White Gold & Moissanite,$492.00
Pendant Aklohujas,14K White Gold & Moissanite,$525.00
Pendant Alata,14K White Gold & Moissanite,$661.00
Pendant Albens,14K White Gold & Moissanite,$643.00
Pendant Albine,14K White Gold & Swarovski Crystal,$716.00
Pendant Albyt,14K White Gold & Swarovski Crystal,$681.00
Pendant Aldudes,14K White Gold & Swarovski Crystal,$893.00
Pendant Allaine,14K White Gold & Moissanite,$966.00
Pendant Altonorap,14K White Gold & Moissanite & White Pearl,$481.00
Necklace Amends,14K White Gold & Moissanite,$535.00
Pendant Ampho,14K White Gold & Moissanite,$770.00
Pendant Ankolatar,14K White Gold & Moissanite,$454.00
Pendant Apodals,14K White Gold & White Pearl,$383.00
Pendant Apomyius,14K White Gold & Moissanite,$501.00
Pendant Aquans,14K White Gold & Moissanite,$551.00
Pendant Asjonitas,14K White Gold & Moissanite,$366.00
Pendant Atlojuhars,14K White Gold & Moissanite,$454.00
Pendant Atoni,14K White Gold & Moissanite,$907.00
Pendant Atupojas,14K White Gold & Moissanite,$557.00
Pendant Aube,14K White Gold & Moissanite,$624.00
Pendant Auger,14K White Gold & Moissanite,$386.00
Pendant Augury,14K White Gold & Moissanite,$524.00
Pendant Basenji,14K White Gold & Moissanite,$372.00
Necklace Beach,14K White Gold & Moissanite,$857.00
Pendant Beadin,14K White Gold & Moissanite,$450.00
Necklace Bedetti,14K White Gold & Moissanite,$805.00
Pendant Begin,14K White Gold & Moissanite,$407.00
Necklace Benneit,14K White Gold & Moissanite,$780.00
Pendant Bertons,14K White Gold & Moissanite,$419.00
Pendant Beyokan,14K White Gold & Swarovski Crystal,$420.00
Pendant Bhre,14K White Gold & Moissanite,$423.00
Necklace Bicoir,14K White Gold & Moissanite,$846.00
Pendant Bicorneer,14K White Gold & Moissanite,$585.00
Pendant Bisques,14K White Gold & Moissanite,$419.00
Pendant Blaner,14K White Gold & Moissanite,$370.00
Necklace Blika,14K White Gold & Moissanite,$806.00
Pendant Boggy,14K White Gold & Moissanite,$662.00
Pendant Bonkar,14K White Gold & Moissanite,$338.00
Necklace Brazilss,14K White Gold & Moissanite,$497.00
Pendant Carolro,14K White Gold & Swarovski Crystal,$721.00
Pendant Merlos,14K White Gold & Moissanite,$629.00
Pendant Passimian,14K White Gold & Moissanite,"$1,582.00"
Pendant Rolycoly,14K White Gold & Moissanite,$714.00
Pendant Salandit,14K White Gold & Moissanite,$625.00
Pendant Scouten,14K White Gold & Moissanite & Swarovski Crystal,"$1,410.00"
Pendant Spectrier,14K White Gold & Moissanite,"$1,104.00"
Necklace Bandits,14K White & Rose Gold & Moissanite,$643.00
Pendant Bavu,14K White & Rose Gold & Moissanite,$431.00
Necklace Bearices,14K White & Rose Gold & Moissanite,$634.00
Pendant Berhyme,14K White & Rose Gold & Moissanite,$379.00
Pendant Celins,14K White Gold & Moissanite,$575.00
Pendant Cosggri,14K White & Rose Gold & Moissanite,$520.00
Pendant Drava,14K White & Rose Gold & Moissanite,$970.00
Necklace Elutsfe,14K White & Rose Gold & Moissanite,$476.00
Pendant Eniag,14K White Gold & Moissanite,$405.00
Pendant Enki,14K Yellow Gold & Ruby & Lab Grown Diamond,"$1,016.00"
Necklace Equal,14K White Gold & Moissanite,$589.00
Pendant Ette,14K White Gold & Moissanite,"$1,097.00"
Pendant Evident,14K White Gold & Moissanite,$551.00
Pendant Eyra,14K White Gold & Moissanite,$465.00
Pendant Faint,14K White Gold & Moissanite,$650.00
Necklace Febey,14K White Gold & Moissanite,$618.00
Pendant Fegujilos,14K White Gold & Moissanite,$434.00
Pendant Fegujonis,14K White Gold & Moissanite,$384.00
Pendant Fejamisas,14K White Gold & Moissanite,$463.00
Pendant Fejorasina,14K White Gold & Moissanite,$462.00
Pendant Fejumanir,14K White Gold & Moissanite,$477.00
Pendant Fenilakos,14K White Gold & Moissanite,$550.00
Pendant Ferionisant,14K White Gold & Moissanite,$529.00
Pendant Fesanom,14K White Gold & Moissanite,$904.00
Pendant Fidaeris,14K White Gold & Moissanite,$545.00
Pendant Fitz,14K White Gold & Swarovski Crystal,$550.00
Pendant Forretinab,14K White Gold & Moissanite,$563.00
Pendant Foucadanter,14K White Gold & Moissanite,$555.00
Pendant Fossoyeur,14K White Gold & Moissanite,$552.00
Pendant Fournaise,14K White Gold & Moissanite,"$1,019.00"
Pendant Fourneau,14K White Gold & Moissanite,$609.00
Pendant Fundyy,14K White Gold & Moissanite,$800.00
Pendant Furst,14K White Gold & Moissanite,$451.00
Pendant Gabot,14K White Gold & Moissanite,$650.00
Pendant Gand,14K White Gold & Moissanite & Swarovski Crystal,$630.00
Pendant Ganso,14K White Gold & Moissanite,$557.00
Pendant Gaper,14K White Gold & Moissanite,$490.00
Pendant Grapnel,14K White Gold & Moissanite,$515.00
Pendant Hagar,14K White Gold & Moissanite,$761.00
Pendant Hahn,14K White Gold & Moissanite,$758.00
Pendant Hasa,14K White Gold & Moissanite,$653.00
Pendant Haunt,14K White Gold & Moissanite,$591.00
Pendant Heft,14K White Gold & Moissanite,$364.00
Pendant Heijo,14K White Gold & Moissanite,$713.00
Pendant Herma,14K White Gold & Moissanite,$623.00
Necklace Hitch,14K White Gold & Moissanite,$771.00
Necklace Homex,14K White Gold & Moissanite,$428.00
Pendant Houmay,14K White Gold & Moissanite,$490.00
Pendant Igor,14K White Gold & Moissanite,$645.00
Pendant Inspi,14K White Gold & Moissanite,$427.00
Pendant Isopo,14K White Gold & Moissanite,$538.00
Pendant Jato,14K White Gold & Moissanite,$483.00
Pendant Jellash,14K White Gold & Moissanite,$712.00
Pendant Jurisden,14K White Gold & Moissanite,$446.00
Pendant Kaoline,14K White Gold & Moissanite,$619.00
Necklace Kerala,14K White Gold & Moissanite,$739.00
Pendant Levulo,14K White Gold & Moissanite,$509.00
Necklace Limes,14K White Gold & Moissanite,$480.00
Pendant Luetic,14K White Gold & Moissanite,$997.00
Pendant Lunasay,14K White Gold & Moissanite,$424.00
Pendant Madam,14K White Gold & Moissanite,$434.00
Pendant Malie,14K White Gold & Moissanite,$581.00
Pendant Manuscrit,14K White & Rose Gold & Moissanite,$668.00
Pendant Maragnet,14K White Gold & Moissanite,$786.00
Pendant Marchand,14K White & Rose Gold & Moissanite,$651.00
Pendant Margeur,14K White & Rose Gold & Moissanite,$702.00
Pendant Margoulin,14K White Gold & Moissanite,"$1,517.00"
Necklace Margurita,14K White Gold & Moissanite,$827.00
Pendant Minniza,14K White Gold & Moissanite,$507.00
Pendant Aceryon,14K White Gold & Moissanite,$587.00
Pendant Adinexcing,14K White Gold & Moissanite,$568.00
Pendant Alhambresque,14K White Gold & Moissanite,$836.00
Pendant Allegiant,14K White & Rose Gold & Moissanite,$776.00
Pendant Allenc,14K White Gold & Moissanite,$832.00
Pendant Allos,14K White Gold & Moissanite,$677.00
Pendant Almemar,14K White Gold & Moissanite,$766.00
Pendant Alpin,14K White Gold & Moissanite,$858.00
Pendant Amancey,14K White Gold & Moissanite,$822.00
Pendant Amanze,14K White Gold & Moissanite,$989.00
Pendant Ambares,14K White Gold & Moissanite,$875.00
Pendant Amberieu,14K White Gold & Moissanite,$877.00
Pendant Ambilly,14K White Gold & Moissanite,$877.00
Pendant Amboise,14K White Gold & Moissanite,$882.00
Pendant Amifontaine,14K White Gold & Moissanite,$758.00
Pendant Ammerschwihr,14K White Gold & Moissanite,$913.00
Necklace Ammonas,14K White Gold & Moissanite,$559.00
Pendant Amne,14K White Gold & Moissanite,"$1,057.00"
Pendant Ampuis,14K White Gold & Moissanite,$969.00
Pendant Anaemic,14K White Gold & Moissanite,"$1,896.00"
Pendant Ancy,14K White Gold & Moissanite,$881.00
Pendant Andon,14K White Gold & Moissanite,$732.00
Pendant Andrezieux,14K White Gold & Moissanite,$919.00
Necklace Anizey,14K White Gold & Moissanite,$584.00
Pendant Antaritej,14K White Gold & Moissanite,$464.00
Pendant Apocrine,14K White Gold & Moissanite,"$1,157.00"
Pendant Aquaniras,14K White Gold & Moissanite,$487.00
Pendant Arielest,14K White Gold & Moissanite,"$1,010.00"
Necklace Arrast,14K White Gold & Moissanite,$653.00
Pendant Aspasiat,14K White Gold & Moissanite & Swarovski Crystal,$644.00
Pendant Assenoas,14K White Gold & Moissanite,$635.00
Pendant Attractif,14K White Gold & Moissanite,"$1,169.00"
Pendant Auraff,14K White Gold & Moissanite,$442.00
Pendant Avistir,14K White Gold & Moissanite,$786.00
Pendant Azured,14K White Gold & Moissanite,$841.00
Pendant Baulk,14K White Gold & Moissanite,$731.00
Pendant Beathas,14K White Gold & Moissanite,"$1,604.00"
Necklace Behead,14K White Gold & Moissanite,$588.00
Pendant Benedi,14K White Gold & Moissanite,$878.00
Pendant Bifidily,14K White Gold & Moissanite,$776.00
Pendant Blions,14K White & Rose Gold & Moissanite,$749.00
Pendant Bloavard,14K White Gold & Moissanite,$519.00
Pendant Bonnyfod,14K White Gold & Moissanite,"$2,141.00"
Pendant Boxscape,14K White Gold & Moissanite,$528.00
Pendant Bradana,14K White Gold & Moissanite,$695.00
Pendant Breach,14K White Gold & Moissanite,$738.00
Pendant Brede,14K White Gold & Moissanite,$779.00
Pendant Brocade,14K White Gold & Moissanite,$723.00
Pendant Bronea,14K White Gold & Moissanite,$450.00
Pendant Browser,14K White Gold & Moissanite,$647.00
Pendant Brunei,14K White Gold & Moissanite,$614.00
Pendant Buell,14K White Gold & Moissanite,$614.00
Pendant Callant,14K White Gold & Moissanite,$729.00
Pendant Camag,14K White Gold & Moissanite,$645.00
Pendant Carmal,14K White Gold & Moissanite & Swarovski Crystal,$720.00
Pendant Carollies,14K White Gold & Moissanite,$859.00
Necklace Ceannfhionn,14K White Gold & Moissanite,$761.00
Pendant Chenp,14K White Gold & Moissanite,$558.00
Necklace Chisholm,14K White Gold & Moissanite,$560.00
Pendant Coak,14K White Gold & Moissanite,$673.00
Pendant Coronuser,14K White Gold & Moissanite,$915.00
Necklace Cotovatrey,14K White Gold & Moissanite,$712.00
Pendant Coxae,14K White Gold & Moissanite,"$1,092.00"
Pendant Crouch,14K White Gold & Moissanite,$550.00
Pendant Dagonet,14K White Gold & Moissanite,$770.00
Necklace Daileass,14K White Gold & Moissanite,$966.00
Pendant Damask,14K White Gold & Moissanite,$721.00
Necklace Daphnoz,14K White Gold & Moissanite,"$2,064.00"
Pendant Dariels,14K White Gold & Moissanite,$494.00
Pendant Delaware,14K White Gold & Moissanite,$985.00
Pendant Derust,14K White Gold & Moissanite,$831.00
Pendant Dionel,14K White Gold & Moissanite,$662.00
Pendant Diyau,14K White Gold & Moissanite,$926.00
Pendant Dossier,14K White Gold & Moissanite,$825.00
Necklace Downpour,14K White Gold & Moissanite,"$1,183.00"
Pendant Drabe,14K White Gold & Moissanite,$612.00
Pendant Dropper,14K White Gold & Moissanite,$692.00
Pendant Drummand,14K White Gold & Moissanite & Swarovski Crystal,$540.00
Pendant Drystan,14K White Gold & Moissanite & Swarovski Crystal,$598.00
Pendant Drywest,14K White Gold & Moissanite,$482.00
Necklace Dufay,14K White Gold & Moissanite,$509.00
Pendant Dyana,14K White Gold & Moissanite,$683.00
Pendant Eallair,14K White Gold & Moissanite,$868.00
Pendant Eidduh,14K White Gold & Moissanite,$601.00
Necklace Enise,14K White Gold & Moissanite,$979.00
Pendant Dyhto - Aries,14K White Gold & Moissanite,$569.00
Pendant Inwin - Capricorn,14K White Gold,$505.00
Pendant Olle - Gemini,14K White Gold & Moissanite,$810.00
Necklace Maniess,14K White Gold & Swarovski Crystal,$627.00
Pendant Manyes,14K White Gold & Moissanite,"$1,386.00"
Necklace Martenes,14K White Gold & Moissanite,$670.00
Necklace Martiale,14K Rose Gold & Moissanite,$787.00
Pendant Martinet,14K White Gold & Moissanite,$539.00
Pendant Martre,14K White Gold & Swarovski Crystal,$594.00
Necklace Mascarade,14K White Gold & Moissanite,$426.00
Necklace Masculin,14K White Gold & Moissanite,$454.00
Pendant Medisaner,14K White Gold & Moissanite,$579.00
Pendant Meeras,14K White Gold & Moissanite,$465.00
Pendant Meghan,14K White Gold & Moissanite,$621.00
Necklace Mehr,14K White Gold & Moissanite,$545.00
Necklace Menat,14K White Gold & Moissanite,"$1,111.00"
Necklace Mensing,14K White Gold & Moissanite,$789.00
Pendant Mentriah,14K Rose Gold & Moissanite,$484.00
Pendant Merdeux,14K White Gold & Moissanite,$536.00
Pendant Merise,14K White Gold & Moissanite,"$2,024.00"
Necklace Meson,14K White Gold & Moissanite,"$1,820.00"
Necklace Meteris,14K White Gold & Moissanite,$883.00
Pendant Methyle,14K White Gold & Moissanite,$477.00
Pendant Methylene,14K White Gold & Moissanite,$858.00
Necklace Metope,14K White Gold & Moissanite,$835.00
Necklace Metrage,14K White Gold & Moissanite,$617.00
Pendant Midinette,14K White Gold & Moissanite,"$1,282.00"
Pendant Midrange,14K White Gold & Moissanite,$470.00
Pendant Mikaely,14K White Gold & Moissanite,$484.00
Necklace Minikey,14K White Gold & Moissanite,$754.00
Pendant Mitoyen,14K Rose Gold & Moissanite,$723.00
Necklace Mlan,14K Rose Gold & Moissanite,$654.00
Pendant Nadyan,14K White Gold & Moissanite,$927.00
Pendant Nageoire,14K White Gold & Moissanite,$860.00
Necklace Naymed,14K White Gold & White Pearl,$409.00
Pendant Occurrence,14K White Gold & Moissanite,$468.00
Pendant Offrande,14K White Gold & Moissanite,$884.00
Pendant Palombs,14K White Gold & Moissanite,$682.00
Pendant Patmos,14K White Gold & Moissanite,$415.00
Pendant Plaisire,14K White Gold & Moissanite & White Pearl,"$1,296.00"
Necklace Quits,14K White Gold & Moissanite,$719.00
Pendant Sesina,14K White Gold & Moissanite,"$1,496.00"
Pendant Spokan,14K White Gold & Moissanite,$671.00
Pendant Stic,14K White Gold & Moissanite,$556.00
Pendant Taytil,14K White Gold & Moissanite,$499.00
Pendant Telar,14K White Gold & Moissanite,$369.00
Pendant Tendoral,14K White Gold & Moissanite,$481.00
Pendant Teramitab,14K White Gold & Moissanite,$476.00
Necklace Terniser,14K White Gold & Moissanite,$579.00
Pendant Terre,14K White Gold & Moissanite,$577.00
Pendant Thapion,14K White Gold & Moissanite,$859.00
Pendant Supikan - Capricorn,14K White Gold & Moissanite,$644.00
Pendant Obduc - Gemini,14K White Gold & Moissanite,$527.00
Pendant Aceing - Capricorn,14K White Gold & Moissanite,$597.00
Pendant Tiger,14K White Gold & Moissanite,$533.00
Pendant Tnesse,14K White Gold & Moissanite,$539.00
Pendant Tohiran,14K White Gold & Moissanite,$617.00
Pendant Tout,14K White Gold & Moissanite,$534.00
Pendant Towanko,14K White Gold & Moissanite,$610.00
Pendant Townt,14K White Gold & Moissanite,$644.00
Pendant Tpadyr,14K White Gold & Moissanite,$428.00
Pendant Trintei,14K White Gold & Moissanite,"$1,072.00"
Pendant Tunnele,14K White Gold & Moissanite,"$1,010.00"
Pendant Turne,14K White Gold & Moissanite,$888.00
Pendant Tyl,14K White Gold & Moissanite,$575.00
Pendant Uamak,14K White Gold & Moissanite,$453.00
Pendant Ugneran,14K White Gold & Moissanite,$390.00
Pendant Unstres,14K White Gold & Moissanite,$873.00
Pendant Urdon,14K White Gold & Moissanite,$619.00
